st,rptdate,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c15,c16,c17,c18,c19,c21,c22,c23,c24,c25,c27,c29,c30,c31,c32,c33,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51
SC,3/31/2021,4763,0,168,7,0,0,6,0,0,0,0,320982,0,0,0,0,0,0,0,0,0,0,0,0,308732,301837,0,0,0,73470998,71609755,217482,71634,145848,3447,5,8,28274,18,34,452,0,0,0,0,0
SC,4/30/2021,3638,0,128,11,0,0,9,0,0,0,0,289801,0,6592,0,0,264,0,48,0,0,471,0,13,264791,252858,711,265,446,63404061,61503825,288475,73388,143603,2650,8,6,1052,0,0,475,0,0,0,0,0
SC,5/31/2021,3330,0,130,13,0,1,10,0,0,0,0,308560,0,7574,0,0,347,0,48,0,0,509,0,13,264363,252915,846,400,446,63291438,61498277,361737,116508,143543,3178,11,10,408,1,0,293,0,1,0,0,0
SC,6/30/2021,1994,0,73,7,0,1,4,0,0,0,0,238215,0,6151,0,0,355,0,31,0,0,435,0,12,221503,213598,721,331,390,53649782,52363083,342671,93569,125461,1743,6,3,399,1,0,227,3,0,0,0,0
SC,7/31/2021,18,0,3,1,0,0,0,0,0,0,0,4524,0,123,0,0,8,0,0,0,0,6,0,0,15378,14595,55,42,13,3881376,3758372,30303,11844,4167,247,1,0,224,0,0,14,0,0,0,0,0
SC,8/31/2021,15,0,5,0,0,0,0,0,0,0,0,143,0,1,0,0,0,0,0,0,0,0,0,0,7011,6736,40,40,0,1833711,1789397,10226,8624,0,130,1,0,75,0,0,18,0,0,0,0,0
SC,9/30/2021,10,0,2,0,0,0,0,0,0,0,0,101,0,33,0,0,0,0,0,0,0,0,0,0,3984,3854,3,0,3,985969,962910,1442,0,978,83,0,0,37,0,0,12,0,0,0,0,0
SD,4/30/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,5/31/2020,51,17,7,0,0,0,0,0,0,0,0,232,40,55,0,0,1,0,0,0,0,0,0,0,107,105,0,0,0,39886,39164,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
SD,6/30/2020,255,9,33,0,0,0,0,0,0,0,0,1008,153,53,0,0,12,0,0,0,0,0,0,0,1465,1432,18,15,0,483902,478402,5688,5234,0,18,0,0,21,0,0,0,0,0,0,0,0
SD,7/31/2020,126,11,21,0,0,0,0,0,0,0,0,1038,187,16,0,0,13,7,0,0,0,0,0,0,1183,1127,20,18,0,386239,375686,6385,6196,0,5,0,0,35,0,0,2,0,0,0,0,0
SD,8/31/2020,262,16,30,0,0,0,0,0,0,0,0,1473,206,48,0,0,28,0,0,0,0,3,0,0,1535,1464,36,23,5,474986,460154,11253,8658,2010,5,1,0,85,1,0,0,0,0,0,0,0
SD,9/30/2020,245,21,18,0,1,0,0,0,0,0,0,1682,200,36,0,0,34,1,2,0,0,0,0,0,1562,1484,36,26,1,459349,444146,10700,9108,402,6,0,0,70,1,0,1,0,0,0,0,0
SD,10/31/2020,474,23,37,0,0,0,0,0,0,0,0,2155,232,113,0,0,30,4,1,0,0,0,0,0,2175,2077,33,21,0,645989,625505,10095,7921,0,6,0,0,48,1,0,2,0,0,0,0,0
SD,11/30/2020,174,23,18,0,1,0,0,0,0,0,0,3051,127,301,0,0,23,1,7,0,0,0,0,0,3037,2879,36,17,0,928201,893606,10392,6095,0,7,0,0,98,0,0,0,0,0,0,0,0
SD,12/31/2020,224,13,24,0,2,0,0,0,0,0,0,2535,50,304,0,0,18,0,4,0,0,0,0,0,2582,2414,33,13,0,797752,760688,10270,4619,0,13,0,0,149,3,0,0,0,0,0,0,0
SD,1/31/2021,755,51,69,0,0,0,0,0,0,0,0,3433,125,332,0,0,35,0,5,0,0,0,0,0,2616,2424,30,14,0,794666,755195,9288,5013,0,2,0,0,104,0,0,3,0,0,0,0,0
SD,2/28/2021,243,12,24,0,0,0,0,0,0,0,0,4000,234,501,0,0,31,8,4,0,0,0,0,0,3829,3587,36,19,0,1186467,1134316,10746,6261,0,8,0,0,3,0,0,10,0,0,0,0,0
SD,3/31/2021,153,50,21,0,0,0,0,0,0,0,0,4420,80,540,0,0,55,0,13,0,0,0,0,0,4884,4579,91,52,0,1486711,1423964,24965,17514,0,3,0,0,106,0,0,30,0,0,0,0,0
SD,4/30/2021,94,55,21,0,0,0,0,0,0,0,0,3766,129,491,0,0,39,0,10,0,0,0,0,0,3919,3660,55,19,0,1216474,1162056,14112,6439,0,7,0,0,7,0,0,35,0,0,0,0,0
SD,5/31/2021,71,21,17,0,0,0,0,0,0,0,0,4553,191,709,0,0,39,0,7,0,0,0,0,0,3884,3647,60,16,0,1196055,1151006,14463,5752,0,14,0,0,1,0,0,21,0,0,0,0,0
SD,6/30/2021,64,11,14,0,0,0,0,0,0,0,0,3514,40,531,0,0,37,0,4,0,0,0,0,0,4299,4099,66,15,0,1319410,1280792,17047,5751,0,2,0,0,139,1,0,7,0,0,0,0,0
SD,7/31/2021,9,6,4,0,0,0,0,0,0,0,0,373,75,73,0,0,2,0,0,0,0,0,0,0,335,326,3,3,0,86499,84689,1230,1230,0,4,0,0,18,0,0,5,0,0,0,0,0
SD,8/31/2021,2,2,1,0,0,0,0,0,0,0,0,329,99,19,0,0,28,0,0,0,0,0,0,0,71,68,28,28,0,21626,21265,5244,5244,0,0,0,0,1,0,0,4,0,0,0,0,0
SD,9/30/2021,0,1,1,0,0,0,0,0,0,0,0,35,23,16,0,0,0,0,0,0,0,0,0,0,35,32,0,0,0,7601,7054,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0
TN,4/30/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,5/31/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,6/30/2020,1824,34,145,8,1,0,2,0,0,83,16,19144,0,1429,0,0,14,0,0,0,0,7,0,0,20588,18871,6,6,0,4404503,4327656,1650,1650,0,2165,2,0,377,0,0,227,0,0,0,0,0
TN,7/31/2020,6172,35,293,13,1,1,8,0,0,189,32,22826,0,1528,0,0,54,0,2,0,0,22,0,0,24541,24316,63,38,25,5241453,5218348,16903,10028,6875,3176,6,4,1667,0,0,99,0,0,0,0,0
TN,8/31/2020,17939,37,667,14,0,0,3,0,0,847,26,67781,0,3087,15,0,100,0,4,0,0,35,0,0,56082,55191,114,83,31,10253025,10129501,28378,19853,8525,10534,10,3,1147,0,1,132,0,0,0,0,0
TN,9/30/2020,63204,50,2478,4,0,1,0,0,0,2086,40,214408,0,8528,0,0,118,0,9,0,0,26,0,0,197344,193841,169,140,29,35048591,34569919,39239,31264,7975,35566,10,1,1682,8,1,801,1,0,0,0,0
TN,10/31/2020,14197,86,690,6,0,2,8,0,0,2989,131,192282,0,7645,0,0,70,0,10,0,0,34,0,0,132122,5342,55,14,0,26372526,1200804,11588,3693,0,9683,1,3660,4,3,3,1257,1,0,0,0,0
TN,11/30/2020,8590,63,513,3,0,0,1,0,0,1805,69,195438,0,8547,0,0,77,0,5,0,0,27,0,0,144153,141571,80,50,30,30516139,30106021,19294,11044,8250,6763,3,4,10490,7,0,2140,0,0,0,0,0
TN,12/31/2020,15945,62,320,8,0,0,5,0,0,6454,141,143230,0,3381,6,0,63,0,0,1,0,30,0,0,133290,129907,88,54,34,28804605,28270152,21164,11814,9350,8682,4,3,13379,5,0,3113,1,0,0,0,0
TN,1/31/2021,12164,57,328,16,0,0,7,0,0,14852,257,231434,0,4808,4,0,131,0,0,6,0,41,0,0,200011,195795,83,71,12,41098451,40450742,20352,17052,3300,17544,4,1,5836,2,1,8219,12,2,0,0,0
TN,2/28/2021,6319,42,181,12,0,0,5,0,0,4358,135,235710,0,4847,3,0,146,0,5,5,0,55,0,0,273498,267574,222,159,63,54664342,53751129,52059,34782,17277,14781,11,11,1084,0,0,3713,5,1,0,0,0
TN,3/31/2021,8055,61,163,10,0,1,1,0,1,1674,17,254261,0,5063,0,0,192,0,4,0,0,54,0,0,298950,292516,289,225,64,59720354,58738492,67072,49472,17600,17852,15,1,13077,9,0,2050,1,0,0,0,0
TN,4/30/2021,5994,38,130,15,0,1,7,0,1,974,6,227007,0,4716,0,0,234,0,7,0,0,47,0,4,235232,231652,364,323,41,46235958,45690939,82744,71469,11275,17188,22,2,9053,13,1,1339,2,0,0,0,0
TN,5/31/2021,3951,43,118,11,0,1,4,1,1,803,23,248971,0,5459,0,0,317,0,10,0,0,67,0,14,228922,225437,398,319,79,44364552,43836998,96477,74753,21724,11289,20,9,5977,5,0,1401,1,0,0,0,0
TN,6/30/2021,2751,14,97,6,0,0,3,0,0,520,17,201210,0,4783,0,0,291,0,9,0,0,66,0,14,256571,252731,513,396,117,49765913,49193606,124191,92210,31981,10239,18,7,7381,9,2,1066,2,0,0,0,0
TN,7/31/2021,183,37,9,3,0,1,0,0,0,813,6,49947,3667,1197,3,0,80,20,3,0,0,18,59,3,60082,59375,182,152,30,11664999,11555863,43683,35433,8250,2737,6,2,1770,1,1,136,1,0,0,0,0
TN,8/31/2021,86,32,2,1,0,0,1,0,0,169,0,999,2770,26,0,0,3,0,0,0,0,0,15,0,4924,4829,24,24,0,981738,967494,3927,3927,0,408,1,0,147,1,0,1,0,0,0,0,0
TN,9/30/2021,73,4,3,1,0,0,0,0,0,79,0,512,1850,27,0,0,0,23,0,0,0,0,40,0,7500,7148,16,8,8,1470078,1420975,4680,2662,2018,456,2,1,158,0,0,0,0,0,0,0,0
TX,4/30/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,5/31/2020,44766,0,0,262,0,0,312,0,0,44815,0,107335,0,16,262,0,614,0,0,312,0,970,0,0,124199,120787,1720,706,1014,50393723,49378103,814915,307474,507441,23451,138,181,0,0,0,49,0,0,0,0,0
TX,6/30/2020,70108,0,0,197,0,0,274,0,0,70309,0,327093,0,46,199,0,1836,0,0,275,0,2499,0,0,425388,410663,5274,2361,2913,166193431,162263859,2480539,1028838,1451701,62424,239,299,440,1,2,201,2,1,0,0,0
TX,7/31/2020,103031,0,0,136,0,0,160,0,0,103359,0,467539,0,41,137,0,1669,0,0,160,0,1978,0,0,502917,482917,3814,1798,2016,167045036,162526273,1739687,738836,1000851,85047,129,143,29302,204,277,328,1,0,0,0,0
TX,8/31/2020,153650,0,0,126,0,0,198,0,0,154226,0,824835,0,34,127,0,1392,0,0,199,0,1730,0,0,790731,756254,2981,1402,1579,235900092,229123991,1362914,570052,792862,112563,107,172,18560,95,95,576,1,1,0,0,0
TX,9/30/2020,209476,0,0,153,0,0,291,0,0,210047,0,1238622,0,16,154,0,1257,0,0,291,0,1687,0,0,1278974,1210633,3074,1249,1825,376048630,363184404,1426490,507679,918811,166309,123,216,34322,84,102,571,1,0,0,0,0
TX,10/31/2020,164978,0,12,114,0,0,273,0,0,165789,12,1557583,0,17543,118,0,1297,0,24,277,0,2300,0,38,1623895,1525324,3528,1337,2191,514666013,495243902,1658460,552552,1105908,169124,127,250,69253,80,123,811,4,4,0,0,0
TX,11/30/2020,136232,0,57,141,0,0,297,0,1,137554,57,1642476,0,52632,143,0,1359,0,52,297,1,2419,0,68,1553894,1444328,3689,1384,2305,530112826,507581147,1713401,552766,1160635,88022,99,208,87725,76,133,1322,2,0,0,0,0
TX,12/31/2020,73005,0,43,93,0,0,260,0,0,74657,43,1562493,0,45956,96,0,1436,0,86,263,0,2729,0,97,1538739,1409804,4220,1453,2767,547975453,521297891,1996818,598501,1398317,70276,91,244,33960,116,178,1652,3,3,0,0,0
TX,1/31/2021,76204,0,63,177,0,0,303,0,0,79633,63,1289575,0,37122,189,0,1562,0,98,306,0,3042,0,160,1190138,1083293,4562,1690,2872,415011073,393413923,2106261,666499,1439762,59183,117,218,99439,105,145,3429,12,3,0,0,0
TX,2/28/2021,42632,0,60,177,0,0,202,0,1,46202,60,1566970,0,48397,184,0,2839,0,171,209,1,4145,0,239,1596529,1465813,7151,2991,4160,544781422,518267207,3308015,1209529,2098486,38939,165,220,35740,51,74,3570,7,7,0,0,0
TX,3/31/2021,56478,0,73,233,0,0,242,0,0,59968,73,2089281,0,60316,241,0,3905,0,240,246,0,5386,0,329,2137473,1963478,10054,4242,5812,719872348,685319354,4652138,1713424,2938714,41395,196,266,22056,38,73,3490,8,4,0,0,0
TX,4/30/2021,44435,0,70,204,0,1,398,0,1,47092,70,2074825,0,54510,208,1,4303,0,220,402,1,5774,0,286,2213464,2045519,11042,4817,6225,753761355,720580537,5132341,1978288,3154053,31683,180,212,19838,36,78,2657,4,4,0,0,0
TX,5/31/2021,48529,0,67,167,0,0,263,0,0,51561,67,2352671,0,62009,177,0,5364,0,270,266,0,7017,0,376,2124330,1960901,11218,5078,6140,725975641,693637287,5190564,2089892,3100672,22538,130,113,17342,55,53,3032,10,3,0,0,0
TX,6/30/2021,21182,0,66,114,0,0,145,0,0,24207,66,2211349,0,58766,119,0,5467,0,255,149,0,6636,0,332,2456303,2285593,13484,6151,7333,845739424,811450369,6282835,2564623,3718212,22585,121,154,16622,56,59,3025,5,4,0,0,0
TX,7/31/2021,1743,0,40,13,0,0,10,0,0,3065,40,265462,0,7232,15,0,727,0,32,13,0,1003,0,41,502958,465761,2890,1344,1546,163126498,155855878,1325129,544902,780227,5810,31,36,13498,91,74,1322,2,3,0,0,0
TX,8/31/2021,842,0,19,14,0,0,6,0,0,1348,19,6376,0,278,16,0,9,0,0,6,0,29,0,7,35465,32123,323,183,140,10861486,10244970,134194,63184,71010,1368,14,14,859,4,2,506,2,0,0,0,0
TX,9/30/2021,536,0,4,4,0,0,1,0,0,715,4,3058,0,190,4,0,0,0,0,1,0,3,0,0,16274,14808,76,56,20,4734170,4476378,30417,25419,4998,692,5,3,413,1,1,179,0,0,0,0,0
UT,4/30/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UT,5/31/2020,2170,8,112,17,0,5,2,0,0,0,0,5707,95,301,0,0,0,0,0,0,0,0,0,0,4738,4529,0,0,0,1869095,1811579,0,0,0,1195,0,0,0,0,0,15,0,0,0,0,0
UT,6/30/2020,2837,9,146,15,0,7,4,0,1,0,0,13644,395,842,0,0,0,12,0,0,0,0,0,0,15542,14839,0,0,0,6008006,5829012,0,0,0,2563,0,0,198,0,0,61,1,0,0,0,0
UT,7/31/2020,4086,24,176,15,0,0,1,0,0,0,0,22293,348,1070,0,0,0,2,0,0,0,0,0,0,21467,20481,0,0,0,7334748,7098369,0,0,0,3578,0,0,562,0,0,34,0,0,0,0,0
UT,8/31/2020,5323,26,198,12,0,0,2,0,1,0,0,40950,673,1683,0,0,0,10,0,0,0,0,0,0,37205,35568,0,0,0,11825534,11456823,0,0,0,4430,0,0,862,0,0,55,0,0,0,0,0
UT,9/30/2020,4206,56,152,6,0,2,1,0,0,0,0,39174,987,1480,0,0,0,17,0,0,0,0,0,0,34895,33162,0,0,0,11386256,10984887,0,0,0,3521,0,0,1478,0,0,93,0,0,0,0,0
UT,10/31/2020,4036,59,183,17,0,3,4,0,0,0,0,40366,1979,1461,0,0,0,27,0,0,0,0,0,0,39781,37649,0,0,0,13505797,12969413,0,0,0,4254,0,0,1941,0,0,184,0,0,0,0,0
UT,11/30/2020,3369,62,125,44,0,6,0,0,0,0,0,44849,3098,1720,0,0,0,12,0,0,0,0,0,0,43140,40592,0,0,0,15638233,14965621,0,0,0,3245,0,0,2327,0,0,371,1,0,0,0,0
UT,12/31/2020,2204,49,89,32,0,4,0,0,0,0,0,32663,2699,1224,0,0,18,21,0,0,0,0,0,0,34088,31830,0,0,0,12802908,12196668,0,0,0,2336,0,0,2571,0,0,415,2,0,0,0,0
UT,1/31/2021,2296,54,107,43,0,5,2,0,0,0,0,55750,2566,2273,0,0,0,16,0,0,0,0,0,0,43211,40574,0,0,0,15928666,15203259,0,0,0,2075,0,0,10,0,0,1347,2,0,0,0,0
UT,2/28/2021,1591,46,79,36,0,2,0,0,0,0,0,57576,2803,2326,0,0,0,26,0,0,0,0,0,0,57605,54053,0,0,0,20577594,19652264,0,0,0,1793,0,0,8,0,0,583,1,0,0,0,0
UT,3/31/2021,1481,34,79,33,0,2,2,0,0,0,0,59305,3473,2435,0,0,3,29,0,0,0,0,0,0,70249,65787,0,0,0,25059704,23909385,0,0,0,1759,0,0,3,0,0,420,1,0,0,0,0
UT,4/30/2021,1089,48,57,23,0,2,0,0,0,0,0,52317,2774,2244,0,0,0,20,0,0,0,0,0,0,51882,49133,0,0,0,18667590,17944282,0,0,0,1053,0,0,1,0,0,458,3,0,0,0,0
UT,5/31/2021,962,17,61,15,0,0,3,0,0,0,0,61270,2584,2631,0,0,0,16,0,0,0,0,0,0,58628,55797,0,0,0,21159160,20400540,0,0,0,959,0,0,1,0,0,435,0,0,0,0,0
UT,6/30/2021,626,20,46,7,0,2,1,0,0,1,0,50451,2081,2151,0,0,0,19,0,0,0,0,0,0,54077,51636,0,0,0,19490563,18849499,0,0,0,672,0,0,2,0,0,232,0,0,0,0,0
UT,7/31/2021,42,12,3,1,0,0,0,0,0,0,0,1167,1615,91,0,0,0,10,0,0,0,0,0,0,3155,2969,0,0,0,1101078,1059244,0,0,0,113,0,0,0,0,0,3,0,0,0,0,0
UT,8/31/2021,13,14,2,0,0,0,0,0,0,0,0,112,1366,6,0,0,0,4,0,0,0,0,0,0,685,655,0,0,0,225615,223383,0,0,0,31,0,0,0,0,0,1,0,0,0,0,0
UT,9/30/2021,2,0,2,0,0,0,0,0,0,0,0,11,413,0,0,0,0,0,0,0,0,0,0,0,179,25,0,0,0,58065,12988,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
VA,4/30/2020,0,0,0,0,0,0,0,0,0,0,0,5129,87,385,0,0,24,0,6,0,0,25,0,0,1,1,0,0,0,567,567,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
VA,5/31/2020,0,0,0,0,0,0,0,0,0,0,0,11741,363,883,0,0,63,0,27,0,0,50,11,4,5,5,0,0,0,1890,1890,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
VA,6/30/2020,0,0,0,0,0,0,0,0,0,0,0,24708,1213,1434,0,0,75,43,27,0,0,71,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,7/31/2020,36119,0,1540,95,0,24,77,0,3,0,0,131596,1670,6816,0,0,553,23,136,0,0,406,41,26,167316,164218,1250,763,484,38952968,38466130,529285,238575,181904,2,0,0,5662,42,18,147,0,0,0,0,0
VA,8/31/2020,24984,0,755,27,0,2,20,0,3,0,0,204592,1482,7676,0,0,370,13,71,0,0,379,28,20,202219,195900,657,346,314,41157462,40481114,328108,100106,115889,0,0,0,2473,16,15,233,0,0,0,0,0
VA,9/30/2020,39292,0,1238,36,0,8,36,0,2,0,0,280142,2441,9015,0,0,385,32,66,0,0,333,25,18,284935,277438,671,418,339,61813385,60570369,379084,151101,146707,0,0,0,8744,27,17,392,2,1,0,0,0
VA,10/31/2020,30409,0,1179,27,0,3,32,0,0,0,0,353757,4415,11462,0,0,553,28,62,0,0,420,27,29,349698,336491,757,490,415,83674873,81364479,379084,150176,156646,2,0,0,15059,26,20,519,6,0,0,0,0
VA,11/30/2020,13565,0,628,27,0,3,32,0,0,0,0,394921,6199,13725,0,0,533,28,63,0,0,404,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,25288,26,20,759,6,0,0,0,0
VA,12/31/2020,10734,0,616,19,0,3,25,0,2,0,0,338964,7687,12586,0,0,494,50,58,0,0,418,31,25,307475,289651,967,517,450,77176081,73974739,317120,147446,169674,6,0,0,34621,46,35,1490,1,0,0,0,0
VA,1/31/2021,8544,0,784,25,0,6,25,0,6,0,0,370514,7039,16842,0,0,557,40,122,0,0,509,14,82,150586,138443,631,290,341,38584442,36500028,210686,84506,126180,8,0,0,18132,31,26,4424,5,0,0,0,0
VA,2/28/2021,93075,0,4311,141,0,20,115,0,9,0,0,499358,7169,21999,0,0,747,54,102,0,0,634,21,44,601987,576961,1615,848,767,147517656,143160198,533861,245043,288818,16,0,0,13112,17,28,2573,2,0,0,0,0
VA,3/31/2021,5712,0,509,30,0,6,15,0,1,0,0,98404,10115,5486,0,0,328,67,46,0,0,293,41,20,115349,103087,828,488,340,28601075,26661588,268138,139618,128520,2,0,0,10366,23,28,1423,3,1,0,0,0
VA,4/30/2021,9747,0,765,43,0,10,26,0,3,0,0,349395,7884,18601,0,0,766,69,168,0,0,628,49,97,324474,314769,1572,923,649,76386822,74769848,507679,264120,243559,6,0,0,5087,27,19,1275,2,0,0,0,0
VA,5/31/2021,6236,0,498,31,0,4,22,0,4,0,0,345845,7452,18724,0,0,872,68,190,0,0,708,50,59,280450,273456,1561,888,673,65920091,64726590,505167,252074,253093,2,0,0,3439,21,17,994,0,0,0,0,0
VA,6/30/2021,4560,0,381,41,0,4,11,0,0,0,0,223975,8842,11860,0,0,696,53,121,0,0,451,47,45,210445,205620,1267,836,431,50950618,50123284,411304,249006,162298,8,0,0,2598,24,10,759,2,1,0,0,0
VA,7/31/2021,4163,0,369,17,0,7,13,0,2,0,0,5441,11149,0,0,0,34,127,0,0,0,27,61,0,218410,213531,1312,887,425,53078944,52219378,424985,265017,159968,14,0,0,2239,20,8,415,1,2,0,0,0
VA,8/31/2021,5254,0,487,25,0,2,14,0,2,0,0,281325,4637,15342,0,0,816,48,163,0,0,501,38,61,254110,248848,1405,860,545,61069102,60143460,466141,260259,205882,14,2,0,2465,13,4,449,2,13,0,0,0
VA,9/30/2021,1159,0,165,13,0,0,1,0,0,0,0,143148,3504,6781,0,0,434,49,42,0,0,230,21,15,80848,79150,470,347,123,19282027,18993503,147369,102009,45360,14,0,0,1126,8,2,974,3,0,0,0,0
VI,4/30/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VI,5/31/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VI,6/30/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VI,7/31/2020,76,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,71,0,0,0,32416,32416,0,0,0,0,0,0,14,0,0,18,0,0,0,0,0
VI,8/31/2020,219,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1552,1530,0,0,0,609377,606250,0,0,0,0,0,0,195,0,0,35,0,0,0,0,0
VI,9/30/2020,338,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2357,2330,7,0,7,853600,847012,3864,0,3864,1,0,0,418,0,2,34,0,0,0,0,0
VI,10/31/2020,314,0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1821,1790,2,0,2,638087,632725,1104,0,1104,0,0,0,498,0,1,17,0,0,0,0,0
VI,11/30/2020,432,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2901,2849,0,0,0,1023219,1013724,0,0,0,0,0,0,708,0,0,24,0,0,0,0,0
VI,12/31/2020,215,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6055,5918,6,6,0,2172703,2148212,2616,2616,0,0,0,0,1693,2,0,14,0,0,0,0,0
VI,1/31/2021,105,0,2,0,0,0,0,0,0,0,0,7818,0,554,0,0,8,0,0,0,0,4,0,0,774,13,0,0,0,294836,1365,0,0,0,0,0,0,98,0,0,21,0,0,0,0,0
VI,2/28/2021,149,0,30,0,0,0,2,0,0,0,0,5738,0,737,0,0,8,0,0,0,0,12,0,0,793,0,0,0,0,307246,0,0,0,0,0,0,0,135,0,0,28,0,0,0,0,0
VI,3/31/2021,175,0,26,1,0,1,1,0,0,0,0,7496,0,1000,0,0,80,0,28,0,0,20,0,0,2058,2,0,0,0,754706,782,0,0,0,0,0,0,351,0,0,17,0,0,0,0,0
VI,4/30/2021,97,0,11,1,0,0,0,0,0,0,0,3022,0,463,0,0,120,0,0,0,0,10,0,0,916,0,13,13,0,328470,0,5348,5348,0,0,0,0,180,1,0,17,0,0,0,0,0
VI,5/31/2021,384,0,11,2,0,0,1,0,0,0,0,8623,0,572,0,0,52,0,0,0,0,0,0,0,440,0,2,2,0,201599,0,720,720,0,0,0,0,75,1,0,52,0,0,0,0,0
VI,6/30/2021,175,0,26,1,0,1,1,0,0,0,0,5901,0,798,0,0,80,0,0,0,0,20,0,0,2049,2,0,0,0,752204,782,0,0,0,0,0,0,350,0,0,17,0,0,0,0,0
VI,7/31/2021,259,0,40,1,0,0,1,0,0,0,0,12389,0,1475,0,0,24,0,0,0,0,80,0,0,959,3,5,5,0,381416,1656,1793,1793,0,0,0,0,157,1,0,33,0,0,0,0,0
VI,8/31/2021,246,0,21,0,0,0,0,0,0,0,0,18040,0,1456,0,0,16,0,32,0,0,28,0,0,916,21,0,0,0,329363,9821,0,0,0,0,0,0,142,0,0,22,0,0,0,0,0
VI,9/30/2021,168,0,19,0,0,0,1,0,0,0,0,12563,0,1020,0,0,4,0,28,0,0,12,0,0,364,0,0,0,0,127404,0,0,0,0,0,0,0,57,0,0,18,0,0,0,0,0
VT,4/30/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,425,425,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT,5/31/2020,1618,3,172,5,0,5,0,0,0,0,0,2657,64,374,0,0,8,0,1,0,0,0,0,0,2372,0,6,6,0,868051,0,4701,2029,0,729,3,0,0,0,0,1,0,0,0,0,0
VT,6/30/2020,514,3,48,0,0,0,0,0,0,0,0,5402,150,570,0,0,20,0,8,0,0,0,0,0,5721,0,31,31,0,2030871,0,17980,11970,0,674,3,0,0,0,0,29,0,0,0,0,0
VT,7/31/2020,783,4,75,2,0,1,0,0,0,0,0,5344,120,496,0,0,22,0,4,0,0,0,0,0,5192,0,25,25,0,1761407,0,19026,11396,0,556,1,0,0,0,0,32,0,0,0,0,0
VT,8/31/2020,1474,10,118,4,0,1,1,0,0,0,0,6894,155,653,0,0,14,0,6,0,0,3,0,0,6669,0,18,15,3,2211521,0,14384,6159,1428,1139,2,1,0,0,0,73,0,0,0,0,0
VT,9/30/2020,5852,11,415,3,0,1,2,0,0,0,0,13046,278,1054,0,0,6,0,4,0,0,9,0,0,13843,0,20,11,9,4200424,0,18949,4246,4409,4139,3,2,1,0,0,85,0,0,0,0,0
VT,10/31/2020,4511,15,374,3,0,0,4,0,0,0,0,31898,597,2331,0,0,23,0,9,0,0,13,0,0,33531,0,46,33,13,10596933,0,39347,13449,6659,5084,4,1,1,0,0,179,0,0,0,0,0
VT,11/30/2020,2639,21,199,2,0,1,3,0,0,0,0,44610,779,3326,0,0,28,0,7,0,0,27,0,0,45419,0,61,35,26,14423909,0,43708,14442,13472,2648,1,3,6,0,0,367,0,0,0,0,0
